celebrity_name,ballroom_partner,season,yt_video_id,yt_video_title,yt_channel_title,yt_view_count,yt_like_count,yt_comment_count,yt_publish_date,is_official_channel,confidence_score,query_used,crawl_timestamp
Riker Lynch,Allison Holker,20,XD5AAtc291M,Riker Lynch & Allison Holker Dancing with the Stars week 5,Andrea Grenaa,3267157,42873,579,2015-04-15T18:18:09Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.057795
Riker Lynch,Allison Holker,20,4xIc1qfflOk,DWTS S20 Week 8: Riker Lynch & Allison Holker - JAZZ ( Trio dance ),TheQuack Pack,712544,3909,84,2015-05-06T12:49:13Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.057795
Riker Lynch,Allison Holker,20,RthyWcFo2HU,DWTS S20 Week 3: Allison Holker & Riker Lynch - SALSA,TheQuack Pack,199296,1128,16,2015-04-01T17:51:43Z,False,40,"""Riker Lynch""",2026-01-31T14:18:49.058799
Riker Lynch,Allison Holker,20,NKvL1V5lMCY,"Riker Lynch (R5, DWTS, Glee) Dance Compilation",dcbyefan1324,33071,479,17,2015-03-07T10:45:24Z,False,35,"""Riker Lynch""",2026-01-31T14:18:49.059945
Riker Lynch,Allison Holker,20,n0huoTm8pis,【HD】DWTS 20 - Riker Lynch & Allison Holker Contemporary - Dancing With The Stars,ANTI-AGING SELECTIONS,70010,617,23,2015-05-15T06:17:12Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.059945
Riker Lynch,Allison Holker,20,o_isPW6fE0w,【HD】DWTS 20-10 Finale Riker Lynch & Allison Holker SALSA/QUICKSTEP Dancing with the Stars,ANTI-AGING SELECTIONS,169994,985,16,2015-05-20T06:23:12Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.059945
Riker Lynch,Allison Holker,20,Dh4ABjDpbXI,Milo Manheim and Witney Carson Salsa Trio w/ Riker Lynch (Week 4) | Dancing With The Stars,Witsay Fan ,506196,2685,71,2020-09-27T19:10:42Z,False,35,"""Riker Lynch""",2026-01-31T14:18:49.061389
Riker Lynch,Allison Holker,20,X9aZWHU4BSo,【HD】DWTS 20-10 Finals Riker Lynch & Allison Holker FREESTYLE Dancing with the Stars,ANTI-AGING SELECTIONS,71607,491,6,2015-05-19T22:53:18Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.061389
Riker Lynch,Allison Holker,20,vwOiOiijzu0,Riker Lynch and Allison Holker Samba (Week 6) | Dancing With The Stars,Witsay Fan ,51518,336,9,2020-05-08T14:53:12Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.062863
Riker Lynch,Allison Holker,20,d-fwe7UpRos,Riker Lynch & Allison - Viennese Waltz - Dancing With The Stars - Season 20 Week 8 (5-4-15),Gurlay Oral,14513,120,2,2015-05-14T21:41:46Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.062863
Riker Lynch,Allison Holker,20,cv9W6F6iVYc,DWTS S20 Week 9: Riker Lynch & Allison Holker - Contemporary,TheQuack Pack,437181,3255,86,2015-05-12T14:49:00Z,False,40,"""Riker Lynch""",2026-01-31T14:18:49.064035
Riker Lynch,Allison Holker,20,mPXFPTiVrgo,【HD】DWTS 20-10 Finals Riker Lynch & Allison Holker Pirates Of The Caribbean Dancing with the Stars,ANTI-AGING SELECTIONS,118703,950,40,2015-05-19T07:41:09Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.064035
Riker Lynch,Allison Holker,20,-xsrLGPK_00,DWTS Season 20 Week 1 - Riker Lynch & Allison - Jive - Dancing With The Stars 2015 Season 20,Gurlay Oral,909,5,0,2015-05-14T22:09:40Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.065519
Riker Lynch,Allison Holker,20,cXffuZCdMXk,Riker Lynch and Allison's Contemporary (Week 09) - Dancing with the Stars Season 20!,DWTS DANCES,13419,104,5,2022-06-20T18:43:38Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.065519
Riker Lynch,Allison Holker,20,98x8fAvH43s,【HD】DWTS 20-3 Riker Lynch & Allison Holker Salsa Dancing with the Stars,ANTI-AGING SELECTIONS,59717,368,7,2015-05-16T19:26:13Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.066592
Riker Lynch,Allison Holker,20,egHAT-O5kYE,Riker Lynch & Allison Holker - All dances on DWTS,maria elena guevara,426713,3599,241,2018-07-29T06:12:53Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.066592
Riker Lynch,Allison Holker,20,Jdtf9GFwgtw,Riker Lynch and Allison's Jive (Week 01) - Dancing with the Stars Season 20!,DWTS DANCES,2893,25,1,2022-06-20T18:21:19Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.068077
Riker Lynch,Allison Holker,20,ikWEeGh-efY,Riker Lynch and Allison's Argentine Tango (Week 09) - Dancing with the Stars Season 20!,DWTS DANCES,1874,19,3,2022-06-20T18:45:06Z,False,50,"""Riker Lynch""",2026-01-31T14:18:49.068077
Rumer Willis,Valentin Chmerkovskiy,20,EQdiy9Kg6L8,【HD】DWTS 20-9 Rumer Willis & Valentin Chmerkovskiy Viennese Waltz Dancing with the Stars.mp4,ANTI-AGING SELECTIONS,30880,208,5,2015-05-16T22:47:11Z,False,50,"""Rumer Willis""",2026-01-31T14:18:49.620502
Rumer Willis,Valentin Chmerkovskiy,20,aGQHsJXTr8k,Rumer Willis and Val's Freestyle (Week 10) - Dancing with the Stars Season 20!,DWTS DANCES,32548,242,16,2022-07-10T16:39:32Z,False,35,"""Rumer Willis""",2026-01-31T14:18:49.620502
Rumer Willis,Valentin Chmerkovskiy,20,YUXr9-JESjo,Rumer Willis and Val's Samba (Week 05) - Dancing with the Stars Season 20!,DWTS DANCES,12655,78,8,2022-07-10T16:17:36Z,False,35,"""Rumer Willis""",2026-01-31T14:18:49.620502
Rumer Willis,Valentin Chmerkovskiy,20,OJY3qNemYGA,Rumer Willis is an absolute GEM sharing her talent with me on this #christophercross classic! #dwts,Austin Brown,19171,1090,28,2025-11-12T23:16:08Z,False,25,"""Rumer Willis""",2026-01-31T14:18:49.621899
Rumer Willis,Valentin Chmerkovskiy,20,H7Bs6cMAj2g,"Rumer Willis Wanted to ""Surprise"" Bruce Willis and Demi Moore With Her Incredible DWTS Debut",Wochit Entertainment,44646,96,4,2015-03-17T18:10:44Z,False,25,"""Rumer Willis""",2026-01-31T14:18:49.622911
Rumer Willis,Valentin Chmerkovskiy,20,kgnZBPOxg7Q,Andy Richter & Kaitlyn Bristowe Vs. Dylan Efron & Rumer Willis | Viennese Waltz Relay | DWTS 2025,RemasterKingdom4K,9202,67,11,2025-11-12T02:48:36Z,False,25,"""Rumer Willis""",2026-01-31T14:18:49.622911
Noah Galloway,Sharna Burgess,20,Rf3aLp8qISY,'DWTS' Duo Noah Galloway and Sharna Burgess Perform!,TheEllenShow,278394,4216,64,2015-04-21T00:00:01Z,False,40,"""Noah Galloway""",2026-01-31T14:18:52.984764
Noah Galloway,Sharna Burgess,20,xixkwo1yxQE,Noah Galloway & Sharna with Amy Purdy & Derek Hough - Dancing with The Stars,Ирина Сидорова,17532,162,2,2015-05-31T19:34:24Z,False,50,"""Noah Galloway""",2026-01-31T14:18:52.985779
Noah Galloway,Sharna Burgess,20,EfV4WKC8Jqw,DWTS- Season 20 Premiere-Noah Galloway & Sharna Burgess-Cha Cha,Krazy Donkey,16521,107,5,2015-04-04T18:37:07Z,False,40,"""Noah Galloway""",2026-01-31T14:18:52.986789
Noah Galloway,Sharna Burgess,20,o3AD63sKGJY,Dancing with the Stars 20 Noah Galloway & Sharna Burgess | LIVE 4 13 15,Nisoma Sinocinod,209,0,0,2016-04-19T11:47:01Z,False,50,"""Noah Galloway""",2026-01-31T14:18:52.986789
Noah Galloway,Sharna Burgess,20,qQaDMM8tfA4,Former 'DWTS' Star Noah Galloway Calls Off Engagement to Jamie Boyd,Entertainment Tonight,13237,44,4,2015-10-27T00:08:25Z,False,25,"""Noah Galloway""",2026-01-31T14:18:52.987792
Noah Galloway,Sharna Burgess,20,HSN-SjcXfV4,DWTS Season 20 Week 3   Noah Galloway & Sharna   Argentine tango   Dancing With The Stars 2015,Dancing With The Stars Show,5314,26,1,2015-04-09T17:16:03Z,False,50,"""Noah Galloway""",2026-01-31T14:18:52.987792
Noah Galloway,Sharna Burgess,20,e3jlTR4ZfY8,Veteran and ‘DWTS’ finalist Noah Galloway Discusses his Battle with Depression,Hallmark Channel,2716,17,1,2015-07-02T18:04:20Z,False,25,"""Noah Galloway""",2026-01-31T14:18:52.989026
Noah Galloway,Sharna Burgess,20,UJeZw4mXOng,From the Battlefield to the Ballroom: Noah Galloway's Inspirational Journey to 'DWTS',Entertainment Tonight,6698,39,0,2015-04-21T01:49:08Z,False,25,"""Noah Galloway""",2026-01-31T14:18:52.989026
Noah Galloway,Sharna Burgess,20,cZRdQD6-VTA,【HD】DWTS 20 Noah Galloway & Sharna Burgess Paso Doble - Dancing With the Stars,ANTI-AGING SELECTIONS,11942,86,4,2015-05-15T06:08:13Z,False,50,"""Noah Galloway""",2026-01-31T14:18:52.990029
Noah Galloway,Sharna Burgess,20,-KyhJ2bEfXA,"Noah Galloway speaks about stardom and ""Dancing With The Stars""",AL.com,11960,43,1,2015-03-13T03:02:48Z,False,35,"""Noah Galloway""",2026-01-31T14:18:52.991033
Noah Galloway,Sharna Burgess,20,NeKfDpARqeo,Noah Galloway Vs Sharna 'Argentine tango'   Dancing With The Stars 2015 Week 3,Teresa Buluz,3222,10,1,2015-05-01T13:02:34Z,False,50,"""Noah Galloway""",2026-01-31T14:18:52.991033
Noah Galloway,Sharna Burgess,20,c4-FrkrXJxo,DWTS Season 20 Week 2 - Noah Galloway & Sharna - Samba - Dancing With The Stars 2015 Season 20,Gurlay Oral,9574,48,1,2015-05-14T22:18:30Z,False,50,"""Noah Galloway""",2026-01-31T14:18:52.992282
Noah Galloway,Sharna Burgess,20,ADzwMGrNJgk,Noah Galloway Vs Sharna 'Contemporary'   Dancing With The Stars 2015 Week 4,Teresa Buluz,158456,375,10,2015-05-01T13:02:34Z,False,50,"""Noah Galloway""",2026-01-31T14:18:52.992282
Noah Galloway,Sharna Burgess,20,14dI5AJF2IM,Noah Galloway - Sharna - Emma Trio - Salsa - Dancing With The Stars - Season 20 Week 8 (5-4-15),Gurlay Oral,5607,19,0,2015-05-14T22:25:45Z,False,50,"""Noah Galloway""",2026-01-31T14:18:52.993312
Noah Galloway,Sharna Burgess,20,yo2g9CO-md4,How Noah Galloway Pulled Off His Epic Surprise 'DWTS' Proposal,Entertainment Tonight,31082,115,10,2015-05-12T08:55:35Z,False,25,"""Noah Galloway""",2026-01-31T14:18:52.993312
Noah Galloway,Sharna Burgess,20,K70a8WumJoQ,Noah Galloway Shocks Girlfriend With Heartwarming Proposal on 'DWTS',Entertainment Tonight,261510,467,48,2015-05-12T02:41:22Z,False,25,"""Noah Galloway""",2026-01-31T14:18:52.994316
Noah Galloway,Sharna Burgess,20,FsqnOM9OjI8,Noah Galloway & Sharna   Jazz   Dancing With The Stars   Season 20 Week 7 4 27 15,JAGPLAY,13670,44,2,2015-04-29T22:20:34Z,False,50,"""Noah Galloway""",2026-01-31T14:18:52.995320
Chris Soules,Witney Carson,20,IMuPMKiCvIA,'Bachelor’ Chris Soules Addresses Breakup Rumors as He's Eliminated from 'DWTS',extratv,82836,101,9,2015-05-06T18:34:01Z,False,0,"""Chris Soules""",2026-01-31T14:18:54.565682
Chris Soules,Witney Carson,20,dnYkg8493rc,Chris Soules & Witney - Contemporary - Dancing With The Stars - Season 20 Week 8 (5-4-15),Gurlay Oral,2132,9,0,2015-05-14T21:50:41Z,False,50,"""Chris Soules""",2026-01-31T14:18:54.568213
Chris Soules,Witney Carson,20,c4Hvi_1scUo,DWTS Season 20 Week 5 - Chris Soules & Witney - Quickstep - Dancing With The Stars 2015 (4-13-15),abcvideos,4717,13,1,2015-04-14T01:28:19Z,False,50,"""Chris Soules""",2026-01-31T14:18:54.569221
Chris Soules,Witney Carson,20,u8licZXKYFQ,Inside 'DWTS' Rehearsal With a Surprisingly Rhythmic Chris Soules,Entertainment Tonight,38794,87,6,2015-03-13T23:47:27Z,False,25,"""Chris Soules""",2026-01-31T14:18:54.570628
Chris Soules,Witney Carson,20,LPQnS9v4kM8,DWTS S20 Week 8: Chris Soules & Witney Carson - Paso Doble ( Trio dance ),TheQuack Pack,41295,141,2,2015-05-06T12:18:18Z,False,50,"""Chris Soules""",2026-01-31T14:18:54.570628
Chris Soules,Witney Carson,20,b0JhB9rIUN0,Dancing With The Stars Season 20 Week 6 - Chris Soules & Witney - Viennese Waltz - DWTS 2015,abcvideos,5448,19,0,2015-04-21T01:38:59Z,False,50,"""Chris Soules""",2026-01-31T14:18:54.572107
Chris Soules,Witney Carson,20,iUVWo8kVlFM,"DWTS 20 Disney Night - ""Herkules"" - Chris Soules & Whitney (Quickstep)",BeyoTheQ,18938,113,7,2015-04-15T13:02:17Z,False,25,"""Chris Soules""",2026-01-31T14:18:54.572107
Alexa PenaVega,Mark Ballas,21,kPeipw5fwWQ,Alexa PenaVega & Mark Ballas - Cha Cha - Dancing With The Stars,Ирина Сидорова,424617,2304,79,2016-02-12T10:31:57Z,False,50,"""Alexa PenaVega""",2026-01-31T14:18:55.623674
Alexa PenaVega,Mark Ballas,21,86YOlQGiAvI,watch me do the Nae Nae with ‪ Alexa #‎DWTS‬ #PenaVega,Carlos PenaVegaVEVO,88967,758,11,2015-08-30T04:42:37Z,False,25,"""Alexa PenaVega""",2026-01-31T14:18:55.625108
Alexa PenaVega,Mark Ballas,21,5YP0jgFTjlw,Alexa PenaVega and Mark's Salsa (Week 02) - Dancing with the Stars Season 21!,DWTS DANCES,3795,30,0,2022-07-06T14:01:10Z,False,50,"""Alexa PenaVega""",2026-01-31T14:18:55.626110
Alexa PenaVega,Mark Ballas,21,3oMpY7x9dgw,Carlos PenaVega  & Witney Carson  - Freestyle with former DWTS contestants,TheQuack Pack,334307,1992,49,2015-11-26T20:50:35Z,False,25,"""Alexa PenaVega""",2026-01-31T14:18:55.627318
Carlos PenaVega,Witney Carson,21,kPeipw5fwWQ,Alexa PenaVega & Mark Ballas - Cha Cha - Dancing With The Stars,Ирина Сидорова,424617,2304,79,2016-02-12T10:31:57Z,False,35,"""Carlos PenaVega""",2026-01-31T14:18:56.158612
Carlos PenaVega,Witney Carson,21,3oMpY7x9dgw,Carlos PenaVega  & Witney Carson  - Freestyle with former DWTS contestants,TheQuack Pack,334307,1992,49,2015-11-26T20:50:35Z,False,40,"""Carlos PenaVega""",2026-01-31T14:18:56.159615
Carlos PenaVega,Witney Carson,21,wrgS7yYCgq0,DWTS S21: Carlos PenaVega's most memorable year,TheQuack Pack,34412,359,3,2015-10-06T18:24:14Z,False,25,"""Carlos PenaVega""",2026-01-31T14:18:56.160617
Carlos PenaVega,Witney Carson,21,UgEfxLjKNNc,Carlos PenaVega and Witney's Argentine Tango (Week 09) - Dancing with the Stars Season 21!,DWTS DANCES,822,15,4,2022-09-16T21:21:28Z,False,50,"""Carlos PenaVega""",2026-01-31T14:18:56.161620
Victor Espinoza,Karina Smirnoff,21,RKlA82BCuUs,Dancing With The Stars Season 21 Premiere | Victor Espinoza & Karina Smirnoff | AfterBuzzTV,AfterBuzz TV,4945,18,1,2015-09-15T23:20:08Z,False,50,"""Victor Espinoza""",2026-01-31T14:18:56.685021
Alek Skarlatos,Lindsay Arnold,21,bTCRv1WbFFc,American Train Hero Alek Skarlatos Will Compete on 'Dancing With the Stars',ABC News,20979,116,1,2015-09-02T13:10:41Z,False,35,"""Alek Skarlatos""",2026-01-31T14:18:57.203976
Alek Skarlatos,Lindsay Arnold,21,B7GG6rLaH0s,Alek Skarlatos & Carlos PenaVega- Bromance- DWTS Finale,Griffin Marini,8810,98,3,2015-11-25T19:34:36Z,False,25,"""Alek Skarlatos""",2026-01-31T14:18:57.205233
Alek Skarlatos,Lindsay Arnold,21,mq7_GkrXIdg,Alek Skarlatos and 'DWTS' Partner Going on Date After Passionate Rumba,Inside Edition,27432,91,1,2015-10-13T21:21:07Z,False,25,"""Alek Skarlatos""",2026-01-31T14:18:57.206434
Alek Skarlatos,Lindsay Arnold,21,dQBEbQJI46s,Alek Skarlatos and Lindsay's Freestyle (Week 11) - Dancing with the Stars Season 21!,DWTS DANCES,481,10,1,2022-04-29T04:12:27Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.207436
Alek Skarlatos,Lindsay Arnold,21,fq3-eWvlU9k,Alek Skarlatos and Lindsay Arnold Foxtrot (Week 1) | Dancing With The Stars,Witsay Fan ,2110,23,1,2020-06-27T15:08:58Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.208610
Alek Skarlatos,Lindsay Arnold,21,2ndcXk14y3A,Alek Skarlatos and Lindsay's Jazz (Week 02) - Dancing with the Stars Season 21!,DWTS DANCES,427,7,1,2022-04-29T03:42:31Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.209617
Alek Skarlatos,Lindsay Arnold,21,_zRPUpnUvMM,Alek Skarlatos and Lindsay Arnold Waltz (Week 10) | Dancing With The Stars,Witsay Fan ,1671,14,1,2020-06-29T23:31:30Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.209617
Alek Skarlatos,Lindsay Arnold,21,eZeobXGJlMA,Alek Skarlatos and Lindsay Arnold Viennese Waltz (Week 7) | Dancing With The Stars,Witsay Fan ,2041,22,0,2020-06-28T14:37:13Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.209617
Alek Skarlatos,Lindsay Arnold,21,PRwx8LBNwbM,Alek Skarlatos & Lindsay & Emma 'Argentine tango'   Dancing With The Stars Season 21 Semifinals,Diane L. Hena,3890,25,0,2015-11-21T00:48:28Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.210822
Alek Skarlatos,Lindsay Arnold,21,VYGpUJiH2wI,Alek Skarlatos & Lindsay 'Waltz'   Dancing With The Stars Season 21 Semifinals,Diane L. Hena,1601,3,0,2015-11-21T00:48:29Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.212196
Alek Skarlatos,Lindsay Arnold,21,eyINv4FznWc,Alek Skarlatos and Lindsay's Jive (Week 06) - Dancing with the Stars Season 21!,DWTS DANCES,517,6,1,2022-04-29T03:52:11Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.212196
Alek Skarlatos,Lindsay Arnold,21,JuuBsNTML3U,Alek Skarlatos Gives Emotional Tribute to Oregon Shooting Victims on 'DWTS',Inside Edition,6655,46,3,2015-10-06T17:21:17Z,False,25,"""Alek Skarlatos""",2026-01-31T14:18:57.212196
Alek Skarlatos,Lindsay Arnold,21,te3o_yKHxUg,DWTS Season 21 week 10: Alek Skarlatos & Lindsay Arnold - Waltz,TheQuack Pack,27545,116,4,2015-11-18T19:20:05Z,False,40,"""Alek Skarlatos""",2026-01-31T14:18:57.213557
Alek Skarlatos,Lindsay Arnold,21,iyqI0TR5QUk,Alek Skarlatos and Lindsay Arnold Paso Doble (Week 4) | Dancing With The Stars,Witsay Fan ,1425,9,2,2020-06-28T14:12:56Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.214862
Alek Skarlatos,Lindsay Arnold,21,SNGlmXpFI3Q,Alek Skarlatos and Emma's Rumba (Week 05) - Dancing with the Stars Season 21!,DWTS DANCES,412,7,1,2022-07-08T07:05:00Z,False,35,"""Alek Skarlatos""",2026-01-31T14:18:57.214862
Alek Skarlatos,Lindsay Arnold,21,DEbZ9hg0j9o,Alek Skarlatos and Lindsay's Redemption Rumba (Week 11) - Dancing with the Stars Season 21!,DWTS DANCES,1032,11,2,2022-04-29T04:10:50Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.215999
Alek Skarlatos,Lindsay Arnold,21,_jFkAGC5k1A,Alek Skarlatos & Emma Slater @ Dancing With The Stars Season 21 Week 5 I AfterBuzz TV Interview,AfterBuzz TV,22099,81,6,2015-10-13T11:29:44Z,False,35,"""Alek Skarlatos""",2026-01-31T14:18:57.215999
Alek Skarlatos,Lindsay Arnold,21,GwyleIpfBys,DWTS TOUR-Alek Skarlatos and Lindsay Arnold Salsa,ValennaChmergatroyd,399,1,0,2016-01-08T03:09:36Z,False,40,"""Alek Skarlatos""",2026-01-31T14:18:57.217377
Alek Skarlatos,Lindsay Arnold,21,ueUxj9pu4jg,Train Hero Alek Skarlatos Leaves DWTS After Oregon Shooting at His College,Inside Edition,9025,69,1,2015-10-02T17:28:25Z,False,25,"""Alek Skarlatos""",2026-01-31T14:18:57.217377
Alek Skarlatos,Lindsay Arnold,21,Vfoc9J1-30g,Alek Skarlatos & Lindsay Arnold @ Dancing With The Stars Season 21 Week 07 I AfterBuzz TV,AfterBuzz TV,5854,25,0,2015-10-27T12:53:17Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.218802
Alek Skarlatos,Lindsay Arnold,21,OncjoSJyIn8,Alek Skarlatos & Lindsay Arnold @ Dancing with the Stars Season 21 Week 2 Red Carpet I AfterBuzz TV,AfterBuzz TV,8341,40,1,2015-09-22T10:56:23Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.219805
Alek Skarlatos,Lindsay Arnold,21,Yj_PlzC1it4,Alek Skarlatos & Lindsay Arnold @ Dancing with the Stars Season 21 Week 2 Red Carpet I AfterBuzz TV,AfterBuzz TV,5474,28,0,2015-09-24T06:56:58Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.221068
Alek Skarlatos,Lindsay Arnold,21,JtDP6_yg2is,Alek Skarlatos and Lindsay Arnold Salsa (Week 9) | Dancing With The Stars,Witsay Fan ,2642,17,2,2020-06-29T23:27:44Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.221068
Alek Skarlatos,Lindsay Arnold,21,fiMno7PO_vY,Alek Skarlatos and Lindsay Arnold Freestyle (Week 11) | Dancing With The Stars,Witsay Fan ,2412,17,1,2020-07-02T12:50:18Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.222232
Alek Skarlatos,Lindsay Arnold,21,iJ2ys30upKs,Alek Skarlatos Taken Away in Ambulance During 'Dancing With the Stars' Rehearsal!,Entertainment Tonight,10441,47,0,2015-10-12T23:25:14Z,False,35,"""Alek Skarlatos""",2026-01-31T14:18:57.223233
Alek Skarlatos,Lindsay Arnold,21,EjKAzygq054,Alek Skarlatos & Lindsay Arnold @ Dancing With The Stars Grand Finale Season 21 I AfterBuzz TV,AfterBuzz TV,3630,33,0,2015-11-25T16:27:52Z,False,50,"""Alek Skarlatos""",2026-01-31T14:18:57.224236
Hayes Grier,Emma Slater,21,ZWadShq6qVA,🔥 In Real Life with Hayes Grier | From Dirt Bikes to DWTS – The Art of Reinvention,In Real Life,236,5,0,2025-10-05T13:40:04Z,False,25,"""Hayes Grier""",2026-01-31T14:18:59.843443
Hayes Grier,Emma Slater,21,CFP-MH3IqSg,Emma Slater and Hayes Grier dancing Cha cha cha on DWTS 9 14 15,fakeacctemail,1988,25,1,2015-09-17T02:19:53Z,False,50,"""Hayes Grier""",2026-01-31T14:18:59.843443
Hayes Grier,Emma Slater,21,NONXb7Dbu20,Hayes Grier(DWTS)||Week 1,Hayes Grier Is Bae,312217,2963,121,2015-10-25T17:08:38Z,False,25,"""Hayes Grier""",2026-01-31T14:18:59.843443
Hayes Grier,Emma Slater,21,MLXqc52cD4M,Hayes Grier(DWTS)||Week 7,Hayes Grier Is Bae,21114,214,5,2016-01-08T04:17:30Z,False,25,"""Hayes Grier""",2026-01-31T14:18:59.844896
Hayes Grier,Emma Slater,21,20i3nCvRkwA,Hayes Grier(DWTS)||week 6,Hayes Grier Is Bae,108415,1079,16,2015-12-04T01:49:10Z,False,25,"""Hayes Grier""",2026-01-31T14:18:59.844896
Hayes Grier,Emma Slater,21,Dzvmfg1WBV8,Hayes Grier(DWTS)||week 3,Hayes Grier Is Bae,21954,223,6,2015-11-26T01:54:54Z,False,25,"""Hayes Grier""",2026-01-31T14:18:59.846054
Hayes Grier,Emma Slater,21,mD2fngD1EjQ,Hayes Grier and Emma's Quickstep (Week 02) - Dancing with the Stars Season 21!,DWTS DANCES,1243,8,2,2022-07-01T13:58:12Z,False,50,"""Hayes Grier""",2026-01-31T14:18:59.846054
Bindi Irwin,Derek Hough,21,mJx7ltqzTIk,DWTS Season 21 week 1: Bindi Irwin & Derek Hough - JIVE,TheQuack Pack,1109761,4296,186,2015-09-15T18:39:26Z,False,40,"""Bindi Irwin""",2026-01-31T14:19:00.375210
Bindi Irwin,Derek Hough,21,6L9z7Ry2bQU,Bindi Irwin Wins 'Dancing With the Stars'! Watch The Emotional Moment,Entertainment Tonight,871864,3894,139,2015-11-25T05:36:13Z,False,35,"""Bindi Irwin""",2026-01-31T14:19:00.376352
Bindi Irwin,Derek Hough,21,lfNtEYT-Ruk,Bindi Irwin leaves sweet message for Robert Irwin before he takes on 'Dancing with the Stars' | GMA,Good Morning America,101055,4347,38,2025-09-03T15:41:42Z,True,85,"""Bindi Irwin""",2026-01-31T14:19:00.376352
Jodie Sweetin,Keo Motsepe,22,ZSHaQ0JEESQ,Watch the Painful Moment Jodie Sweetin Injured Her Ankle During 'Dancing With the Stars' Rehearsa…,Entertainment Tonight,3741642,24278,4776,2016-04-22T19:02:22Z,False,35,"""Jodie Sweetin""",2026-01-31T14:19:02.964138
Jodie Sweetin,Keo Motsepe,22,DECyQ_GRFPo,"'DWTS': Jodie Sweetin Tearfully Recalls Her Struggle With Drug Abuse, Says Her Life Is 'Amazing' …",Entertainment Tonight,748606,5078,247,2016-04-05T06:19:23Z,False,25,"""Jodie Sweetin""",2026-01-31T14:19:02.972345
Nyle DiMarco,Peta Murgatroyd,22,kijCE8q6FZg,'DWTS' Contestant Nyle DiMarco Reveals How He Dances Without Hearing Music,Inside Edition,112703,1018,35,2016-05-16T21:39:01Z,False,35,"""Nyle DiMarco""",2026-01-31T14:19:06.562845
Nyle DiMarco,Peta Murgatroyd,22,Fv4-n5UKDsI,Nyle DiMarco & Peta Murgatroyd - All Dances on DWTS,maria elena guevara,537387,5008,323,2018-06-14T06:57:44Z,False,50,"""Nyle DiMarco""",2026-01-31T14:19:06.563846
Nyle DiMarco,Peta Murgatroyd,22,sO81EVcPI4o,DWTS Nyle & Peta The Sound of Silence,Kayla Broeg,62816,724,18,2022-07-12T22:04:33Z,False,40,"""Nyle DiMarco""",2026-01-31T14:19:06.565852
Nyle DiMarco,Peta Murgatroyd,22,X0sMNfXTQ9Y,Deaf Model Nyle DiMarco Wins 'Dancing With the Stars' - Watch the Emotional Moment!,Entertainment Tonight,139463,1459,42,2016-05-25T06:19:21Z,False,35,"""Nyle DiMarco""",2026-01-31T14:19:06.567857
